arm,entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
veto-0.2,2018-10-01,2018-10-19,VIPIND,0.0432,trailing,12,4676.81
veto-0.2,2018-10-08,2018-10-23,SONATSOFTW,-0.0809,trailing,10,-4530.37
veto-0.2,2018-10-09,2018-10-24,LTTS,-0.0583,trailing,10,-5885.55
veto-0.2,2018-09-25,2018-10-25,JUBLFOOD,-0.1511,atr_stop,20,-11252.65
veto-0.2,2018-10-10,2018-10-25,MPHASIS,-0.0956,trailing,10,-12560.1
veto-0.2,2018-10-10,2018-10-26,RADICO,0.1245,trailing,11,13439.19
veto-0.2,2018-10-16,2018-11-01,COFORGE,0.0875,trailing,11,2369.91
veto-0.2,2018-09-26,2018-11-05,INTELLECT,0.0409,trailing,26,17.57
veto-0.2,2018-10-22,2018-11-05,VIPIND,0.0262,trailing,10,2821.46
veto-0.2,2018-10-25,2018-11-09,LTTS,0.1518,trailing,10,13520.59
veto-0.2,2018-10-10,2018-11-12,BAJFINANCE,0.0835,trailing,21,32.91
veto-0.2,2018-10-29,2018-11-14,RADICO,0.2225,target,11,27174.09
veto-0.2,2018-10-24,2018-11-20,SONATSOFTW,0.0914,trailing,18,4477.67
veto-0.2,2018-10-01,2018-11-26,FSL,-0.2011,atr_stop,36,-740.03
veto-0.2,2018-10-26,2018-12-03,JUBLFOOD,0.2246,target,24,10307.13
veto-0.2,2018-11-06,2018-12-06,VIPIND,0.1172,trailing,20,14061.77
veto-0.2,2018-11-13,2018-12-10,JSWSTEEL,-0.1459,atr_stop,18,-47.08
veto-0.2,2018-11-15,2018-12-10,RADICO,-0.1797,atr_stop,16,-25610.38
veto-0.2,2018-11-27,2018-12-11,FSL,0.0139,trailing,10,32.86
veto-0.2,2018-10-19,2018-12-19,GRAPHITE,-0.1628,atr_stop,41,-23278.85
veto-0.2,2018-10-15,2018-12-21,TCS,-0.0217,trailing,46,-38.57
veto-0.2,2018-10-26,2019-01-03,MPHASIS,-0.0218,trailing,46,-3200.69
veto-0.2,2018-12-07,2019-01-08,BAJFINANCE,0.0375,trailing,21,4752.18
veto-0.2,2018-10-16,2019-01-17,HEG,-0.1552,time_exit,63,-22594.82
veto-0.2,2018-12-12,2019-01-17,FSL,-0.0073,trailing,25,-30.24
veto-0.2,2018-10-19,2019-01-21,PFIZER,-0.0711,time_exit,63,-1100.14
veto-0.2,2018-10-19,2019-01-21,INFY,0.0951,time_exit,63,102.37
veto-0.2,2019-01-18,2019-01-24,HEG,-0.1646,atr_stop,4,-20816.48
veto-0.2,2018-12-11,2019-01-28,BATAINDIA,0.0888,trailing,33,9960.47
veto-0.2,2019-01-25,2019-01-28,HEG,-0.2685,atr_stop,1,-28206.65
veto-0.2,2018-12-04,2019-01-30,INTELLECT,-0.2166,atr_stop,40,-12394.7
veto-0.2,2018-11-02,2019-02-04,COFORGE,0.0927,time_exit,63,2740.13
veto-0.2,2018-11-12,2019-02-11,LTTS,-0.0866,time_exit,63,-9247.0
veto-0.2,2018-11-12,2019-02-11,TECHM,0.1434,time_exit,63,76.99
veto-0.2,2019-01-22,2019-02-12,HAVELLS,0.0413,trailing,15,574.64
veto-0.2,2019-01-29,2019-02-12,HEG,0.1421,trailing,10,11409.42
veto-0.2,2019-01-29,2019-02-12,AARTIIND,-0.0528,trailing,10,-20.47
veto-0.2,2019-01-04,2019-02-14,VIPIND,-0.1789,atr_stop,28,-23219.08
veto-0.2,2019-01-09,2019-02-15,BAJFINANCE,0.0049,trailing,26,314.46
veto-0.2,2019-01-31,2019-02-15,PRAJIND,0.0364,trailing,10,1502.05
veto-0.2,2018-12-20,2019-02-18,DIVISLAB,0.0484,trailing,40,5360.52
veto-0.2,2018-12-24,2019-02-18,TCS,0.035,trailing,38,50.65
veto-0.2,2018-11-21,2019-02-21,SONATSOFTW,0.053,time_exit,63,3292.88
veto-0.2,2019-02-18,2019-03-07,PRAJIND,0.2246,target,12,12942.11
veto-0.2,2019-02-19,2019-03-13,AARTIIND,0.0442,trailing,15,54.28
veto-0.2,2019-02-12,2019-03-14,ASTRAL,0.0082,trailing,20,5.66
veto-0.2,2019-01-29,2019-04-05,TORNTPHARM,0.0031,trailing,44,57.29
veto-0.2,2019-02-18,2019-04-05,BAJFINANCE,0.2246,target,31,27400.92
veto-0.2,2019-02-15,2019-04-08,VIPIND,0.0918,trailing,33,9361.07
veto-0.2,2019-01-09,2019-04-12,HINDUNILVR,-0.0324,time_exit,63,-164.73
veto-0.2,2019-02-05,2019-04-24,BATAINDIA,0.2246,target,50,7152.49
veto-0.2,2019-03-14,2019-04-26,NAUKRI,-0.0026,trailing,27,-7.67
veto-0.2,2019-02-12,2019-05-03,LTTS,0.0861,trailing,50,7916.33
veto-0.2,2019-02-22,2019-05-03,UBL,0.0181,trailing,43,1066.7
veto-0.2,2019-02-14,2019-05-07,HAVELLS,0.0496,trailing,51,5117.98
veto-0.2,2019-03-08,2019-05-07,PRAJIND,-0.1991,atr_stop,36,-14337.57
veto-0.2,2019-04-08,2019-05-07,BALRAMCHIN,-0.0211,trailing,17,-3243.3
veto-0.2,2019-04-15,2019-05-07,RELIANCE,-0.0021,trailing,12,-2.81
veto-0.2,2019-04-25,2019-05-07,BATAINDIA,-0.0764,atr_stop,6,-3020.8
veto-0.2,2019-02-19,2019-05-08,DIVISLAB,0.0616,trailing,49,7236.02
veto-0.2,2019-04-09,2019-05-15,TORNTPHARM,-0.095,atr_stop,22,-11125.22
veto-0.2,2019-05-09,2019-05-27,DIVISLAB,-0.0419,trailing,12,-5774.16
veto-0.2,2019-05-16,2019-05-30,DCMSHRIRAM,0.0996,trailing,10,10003.54
veto-0.2,2019-05-06,2019-05-31,NAUKRI,0.0304,trailing,19,3771.93
veto-0.2,2019-05-06,2019-06-03,GODFRYPHLP,-0.1402,atr_stop,20,-5235.08
veto-0.2,2019-05-08,2019-06-06,PRAJIND,0.2225,target,20,28995.72
veto-0.2,2019-04-09,2019-06-07,MUTHOOTFIN,0.0221,trailing,38,10.47
veto-0.2,2019-04-15,2019-06-17,AXISBANK,0.0169,trailing,40,54.33
veto-0.2,2019-06-03,2019-06-18,NAUKRI,0.0233,trailing,10,2859.82
veto-0.2,2019-06-03,2019-06-20,UPL,-0.1349,atr_stop,12,-259.4
veto-0.2,2019-03-15,2019-06-21,COFORGE,-0.0139,time_exit,63,-16.09
veto-0.2,2019-06-04,2019-06-24,BALRAMCHIN,-0.14,atr_stop,13,-4472.38
veto-0.2,2019-06-10,2019-06-24,MUTHOOTFIN,-0.0032,trailing,10,-120.93
veto-0.2,2019-05-16,2019-06-27,RECLTD,0.2225,target,29,13.32
veto-0.2,2019-04-12,2019-07-01,PFC,0.081,trailing,51,4.73
veto-0.2,2019-04-30,2019-07-05,WIPRO,-0.0794,atr_stop,46,-221.91
veto-0.2,2019-04-08,2019-07-08,BAJFINANCE,0.0919,trailing,60,11883.55
veto-0.2,2019-06-18,2019-07-08,SRF,0.0016,trailing,14,-3.23
veto-0.2,2019-05-08,2019-07-09,BATAINDIA,0.0323,trailing,43,3910.33
veto-0.2,2019-06-28,2019-07-09,RECLTD,-0.1588,atr_stop,7,-11.77
veto-0.2,2019-06-07,2019-07-11,PRAJIND,-0.1697,atr_stop,24,-24217.86
veto-0.2,2019-06-25,2019-07-11,BALRAMCHIN,0.0783,trailing,12,3684.49
veto-0.2,2019-07-09,2019-07-11,INDIGO,-0.1414,atr_stop,2,-1579.8
veto-0.2,2019-06-19,2019-07-12,NAUKRI,0.0345,trailing,17,4316.96
veto-0.2,2019-06-21,2019-07-12,UPL,0.0691,stale,15,509.95
veto-0.2,2019-05-31,2019-07-24,DCMSHRIRAM,-0.24,atr_stop,37,-27455.61
veto-0.2,2019-05-08,2019-07-26,RELIANCE,-0.0951,atr_stop,56,-7468.53
veto-0.2,2019-07-12,2019-07-26,PRAJIND,-0.1232,trailing,10,-5550.37
veto-0.2,2019-07-15,2019-07-29,INDIGO,0.2246,target,10,29557.15
veto-0.2,2019-07-12,2019-07-30,BALRAMCHIN,-0.0195,trailing,12,-2956.94
veto-0.2,2019-05-28,2019-08-05,DIVISLAB,-0.015,trailing,48,-2173.93
veto-0.2,2019-07-25,2019-08-08,DCMSHRIRAM,-0.104,trailing,10,-9139.69
veto-0.2,2019-07-31,2019-08-09,BALRAMCHIN,-0.2107,atr_stop,7,-27988.48
veto-0.2,2019-07-30,2019-08-16,AARTIIND,-0.04,trailing,11,-17.2
veto-0.2,2019-08-06,2019-08-22,RECLTD,0.0423,trailing,10,4807.02
veto-0.2,2019-08-13,2019-08-28,BALRAMCHIN,0.1059,trailing,10,10677.3
veto-0.2,2019-07-09,2019-09-05,ICICIBANK,-0.0855,atr_stop,39,-36.2
veto-0.2,2019-07-10,2019-09-12,WIPRO,-0.077,atr_stop,42,-38.68
veto-0.2,2019-08-23,2019-09-16,RECLTD,0.0316,trailing,14,25.17
veto-0.2,2019-07-29,2019-09-19,PRAJIND,0.049,trailing,34,5003.01
veto-0.2,2019-07-30,2019-09-20,TITAN,0.2246,target,34,7049.33
veto-0.2,2019-08-29,2019-09-20,BALRAMCHIN,0.2225,target,14,25056.36
veto-0.2,2019-07-10,2019-09-23,BATAINDIA,0.2246,target,49,30047.99
veto-0.2,2019-08-19,2019-10-01,MANAPPURAM,0.1145,trailing,29,35.79
veto-0.2,2019-08-23,2019-10-01,PIIND,0.0912,trailing,25,11096.02
veto-0.2,2019-09-17,2019-10-01,GODREJPROP,0.0251,trailing,10,21.47
veto-0.2,2019-09-13,2019-10-04,JUSTDIAL,-0.1649,atr_stop,14,-122.67
veto-0.2,2019-07-30,2019-10-07,INDIGO,0.1393,trailing,44,17816.31
veto-0.2,2019-09-23,2019-10-09,BALRAMCHIN,-0.0464,trailing,10,-7386.14
veto-0.2,2019-07-15,2019-10-10,NAUKRI,0.0339,trailing,57,457.53
veto-0.2,2019-08-09,2019-10-10,PFC,-0.1513,atr_stop,38,-11784.12
veto-0.2,2019-09-23,2019-10-10,NAM-INDIA,0.0201,trailing,11,473.77
veto-0.2,2019-07-08,2019-10-11,MUTHOOTFIN,0.0502,time_exit,63,107.04
veto-0.2,2019-07-09,2019-10-14,SRF,-0.0882,time_exit,63,-12447.49
veto-0.2,2019-09-20,2019-10-14,BAJFINANCE,0.146,trailing,14,16156.05
veto-0.2,2019-10-03,2019-10-24,MANAPPURAM,0.2246,target,13,129.88
veto-0.2,2019-10-09,2019-10-25,INDIGO,-0.1854,atr_stop,11,-27338.46
veto-0.2,2019-10-11,2019-10-27,NAM-INDIA,0.2246,target,10,23898.97
veto-0.2,2019-10-07,2019-10-29,JUSTDIAL,-0.0164,trailing,14,-11.58
veto-0.2,2019-10-09,2019-11-04,HDFCLIFE,0.0304,trailing,17,62.8
veto-0.2,2019-10-14,2019-11-05,NAUKRI,0.1016,trailing,15,43.7
veto-0.2,2019-09-24,2019-11-08,TRENT,-0.0018,trailing,30,-71.87
veto-0.2,2019-10-14,2019-11-08,MUTHOOTFIN,0.0108,trailing,18,14.69
veto-0.2,2019-10-15,2019-11-08,SRF,0.2246,target,17,24720.06
veto-0.2,2019-10-27,2019-11-15,GUJGASLTD,0.0722,trailing,13,83.72
veto-0.2,2019-10-27,2019-11-18,INDIGO,-0.0057,trailing,14,-975.83
veto-0.2,2019-10-29,2019-11-19,CREDITACC,0.2225,target,14,28889.94
veto-0.2,2019-11-11,2019-11-22,SIEMENS,-0.0965,atr_stop,8,-740.13
veto-0.2,2019-10-30,2019-11-29,NAM-INDIA,0.1103,trailing,21,57.51
veto-0.2,2019-10-15,2019-12-02,BAJFINANCE,0.0132,trailing,32,1509.42
veto-0.2,2019-11-18,2019-12-02,BPCL,-0.0393,trailing,10,-13.97
veto-0.2,2019-11-18,2019-12-10,LALPATHLAB,-0.0466,trailing,16,-75.28
veto-0.2,2019-09-17,2019-12-19,RECLTD,-0.045,time_exit,63,-3.06
veto-0.2,2019-09-24,2019-12-27,BATAINDIA,-0.0174,time_exit,63,-2973.79
veto-0.2,2019-11-05,2020-01-02,PIIND,0.0323,trailing,40,40.47
veto-0.2,2019-10-03,2020-01-06,GODREJPROP,-0.0598,time_exit,63,-8570.69
veto-0.2,2019-12-03,2020-01-06,BAJFINANCE,0.0134,trailing,23,1555.02
veto-0.2,2019-10-10,2020-01-10,ASTRAL,-0.0629,time_exit,63,-9400.2
veto-0.2,2019-11-06,2020-01-16,HDFCLIFE,0.0392,trailing,49,41.92
veto-0.2,2019-12-11,2020-01-22,LALPATHLAB,0.0367,trailing,29,49.89
veto-0.2,2019-12-30,2020-01-22,BERGEPAINT,0.0486,trailing,17,6698.89
veto-0.2,2019-10-25,2020-01-24,MANAPPURAM,0.1371,time_exit,63,98.62
veto-0.2,2019-11-11,2020-01-27,TRENT,0.1073,trailing,53,15333.13
veto-0.2,2019-11-25,2020-01-28,SIEMENS,0.0076,trailing,45,109.12
veto-0.2,2019-11-20,2020-01-30,CREDITACC,-0.0053,trailing,50,-1151.03
veto-0.2,2020-01-07,2020-01-30,GUJGASLTD,0.1162,trailing,17,16591.63
veto-0.2,2020-01-07,2020-02-03,ICICIPRULI,-0.0636,trailing,19,-8505.84
veto-0.2,2020-01-27,2020-02-10,RITES,-0.0423,trailing,10,-15.94
veto-0.2,2020-01-29,2020-02-13,TRENT,0.2225,target,11,4786.62
veto-0.2,2019-11-19,2020-02-17,INDIGO,-0.0039,time_exit,63,-745.17
veto-0.2,2019-12-02,2020-02-17,NAM-INDIA,0.0605,trailing,54,51.5
veto-0.2,2020-01-31,2020-02-17,GUJGASLTD,-0.0239,trailing,11,-4010.77
veto-0.2,2020-01-31,2020-02-20,CREDITACC,0.2225,target,14,34293.05
veto-0.2,2020-01-28,2020-02-24,IGL,-0.104,atr_stop,18,-359.68
veto-0.2,2020-01-03,2020-02-27,PIIND,0.0556,trailing,38,75.12
veto-0.2,2020-01-28,2020-02-27,JKCEMENT,0.0103,trailing,21,1211.44
veto-0.2,2019-12-30,2020-02-28,BPCL,-0.1324,atr_stop,43,-21.24
veto-0.2,2020-01-13,2020-02-28,BAJFINANCE,0.0704,trailing,33,9076.67
veto-0.2,2020-01-17,2020-02-28,TATACONSUM,-0.0988,atr_stop,29,-147.23
veto-0.2,2020-02-11,2020-02-28,MANAPPURAM,-0.0478,trailing,12,-30.7
veto-0.2,2020-02-24,2020-02-28,CREDITACC,-0.1481,atr_stop,4,-24880.73
veto-0.2,2020-01-23,2020-03-02,BERGEPAINT,0.0328,trailing,26,4628.35
veto-0.2,2020-02-18,2020-03-04,NAM-INDIA,0.0447,trailing,10,6687.16
veto-0.2,2020-02-04,2020-03-06,WHIRLPOOL,-0.1324,atr_stop,22,-16173.41
veto-0.2,2020-02-14,2020-03-09,RITES,-0.1491,atr_stop,15,-4038.0
veto-0.2,2020-02-24,2020-03-09,TRENT,-0.1498,atr_stop,10,-3757.16
veto-0.2,2020-02-28,2020-03-09,SRF,-0.0866,atr_stop,6,-569.69
veto-0.2,2020-03-02,2020-03-09,MANAPPURAM,-0.1393,atr_stop,5,-18608.48
veto-0.2,2020-03-05,2020-03-09,NAM-INDIA,-0.2537,atr_stop,2,-39001.62
veto-0.2,2020-02-25,2020-03-12,HDFCLIFE,-0.1712,atr_stop,11,-582.83
veto-0.2,2020-02-28,2020-03-12,JKCEMENT,-0.1842,atr_stop,8,-28865.39
veto-0.2,2020-03-03,2020-03-12,BERGEPAINT,-0.1525,atr_stop,6,-24034.58
veto-0.2,2020-03-05,2020-03-12,PIIND,-0.1534,atr_stop,4,-1947.99
veto-0.2,2020-01-27,2020-03-16,LALPATHLAB,-0.1489,atr_stop,33,-123.77
veto-0.2,2020-03-02,2020-03-16,CREDITACC,-0.209,atr_stop,9,-32686.81
veto-0.2,2020-03-03,2020-03-16,TATACONSUM,-0.1192,atr_stop,8,-353.34
veto-0.2,2020-03-11,2020-03-16,SRF,-0.142,atr_stop,3,-2593.95
veto-0.2,2020-03-03,2020-03-17,IGL,-0.1353,atr_stop,9,-26.78
veto-0.2,2020-03-11,2020-03-17,MANAPPURAM,-0.242,atr_stop,4,-148.77
veto-0.2,2020-02-18,2020-03-18,GUJGASLTD,-0.1761,atr_stop,19,-18528.07
veto-0.2,2020-03-11,2020-03-19,RITES,-0.1582,atr_stop,6,-22437.75
veto-0.2,2020-03-09,2020-03-23,WHIRLPOOL,-0.2242,atr_stop,9,-23442.43
veto-0.2,2020-03-13,2020-03-23,HDFCLIFE,-0.2139,atr_stop,6,-184.7
veto-0.2,2020-03-17,2020-03-23,TATACONSUM,-0.2581,atr_stop,4,-33938.89
veto-0.2,2020-03-17,2020-03-23,CREDITACC,-0.3244,atr_stop,4,-3360.42
veto-0.2,2020-03-18,2020-03-23,LALPATHLAB,-0.2101,atr_stop,3,-160.73
veto-0.2,2020-03-11,2020-03-24,NAM-INDIA,-0.2757,atr_stop,9,-32826.18
veto-0.2,2020-03-13,2020-03-27,JKCEMENT,-0.1001,trailing,10,-13783.31
veto-0.2,2020-03-13,2020-04-03,BERGEPAINT,0.0163,trailing,14,1851.47
veto-0.2,2020-03-19,2020-04-03,GUJGASLTD,-0.018,trailing,10,-1756.67
veto-0.2,2020-03-20,2020-04-07,RITES,0.0287,trailing,10,2699.76
veto-0.2,2020-03-20,2020-04-07,IGL,0.2246,target,10,3042.18
veto-0.2,2020-03-24,2020-04-09,TATACONSUM,0.2246,target,10,17690.56
veto-0.2,2020-03-24,2020-04-09,HDFCLIFE,0.2246,target,10,78.8
veto-0.2,2020-03-25,2020-04-13,NAM-INDIA,0.2246,target,10,12785.21
veto-0.2,2020-03-25,2020-04-13,BAJFINANCE,-0.0673,trailing,10,-16.67
veto-0.2,2020-03-30,2020-04-17,NAVINFLUOR,0.1325,trailing,10,9700.12
veto-0.2,2020-03-30,2020-04-17,JKCEMENT,0.2225,target,10,10077.31
veto-0.2,2020-03-24,2020-04-21,WHIRLPOOL,0.0033,trailing,16,43.96
veto-0.2,2020-03-24,2020-04-24,CREDITACC,-0.0031,trailing,19,-233.55
veto-0.2,2020-04-08,2020-04-24,AUBANK,0.1221,trailing,10,931.83
veto-0.2,2020-04-07,2020-04-27,GUJGASLTD,0.1241,trailing,12,10469.09
veto-0.2,2020-03-25,2020-04-28,LALPATHLAB,0.2225,target,20,6016.48
veto-0.2,2020-04-13,2020-04-28,RITES,-0.0266,trailing,10,-18.72
veto-0.2,2020-04-07,2020-04-30,BERGEPAINT,0.0907,trailing,15,9886.05
veto-0.2,2020-04-15,2020-04-30,DIXON,0.2225,target,11,15461.46
veto-0.2,2020-04-07,2020-05-04,TRENT,0.0073,trailing,16,101.8
veto-0.2,2020-04-08,2020-05-04,DMART,0.0257,trailing,15,2662.1
veto-0.2,2020-04-20,2020-05-05,NAVINFLUOR,0.0532,trailing,10,4886.11
veto-0.2,2020-04-22,2020-05-07,WHIRLPOOL,0.0328,trailing,10,1879.11
veto-0.2,2020-05-05,2020-05-26,GMMPFAUDLR,0.0228,trailing,14,2041.75
veto-0.2,2020-05-08,2020-05-26,DMART,0.0415,trailing,11,2470.75
veto-0.2,2020-04-20,2020-05-27,COROMANDEL,0.2225,target,25,113.67
veto-0.2,2020-05-05,2020-06-01,AMBER,0.2225,target,18,8427.57
veto-0.2,2020-05-04,2020-06-03,DIXON,0.2225,target,21,25893.18
veto-0.2,2020-05-06,2020-06-09,NAVINFLUOR,-0.005,trailing,23,-770.13
veto-0.2,2020-04-15,2020-06-10,NAM-INDIA,-0.0257,trailing,38,-6.7
veto-0.2,2020-05-27,2020-06-10,GMMPFAUDLR,0.2225,target,10,24918.04
veto-0.2,2020-04-29,2020-06-12,RITES,-0.0061,trailing,30,-5.48
veto-0.2,2020-05-29,2020-06-12,GRANULES,0.2225,target,10,113.75
veto-0.2,2020-06-02,2020-06-17,DMART,0.0125,trailing,11,458.61
veto-0.2,2020-05-27,2020-06-24,MIDHANI,0.0337,trailing,20,1742.42
veto-0.2,2020-04-28,2020-06-25,GUJGASLTD,0.2225,target,40,21282.37
veto-0.2,2020-06-10,2020-06-25,NAVINFLUOR,0.0065,trailing,11,439.23
veto-0.2,2020-05-04,2020-06-26,BERGEPAINT,0.0206,trailing,38,1618.71
veto-0.2,2020-06-04,2020-06-26,DIXON,0.0247,trailing,16,2924.2
veto-0.2,2020-04-27,2020-06-29,AUBANK,0.0337,trailing,43,1582.77
veto-0.2,2020-04-13,2020-07-14,IPCALAB,0.0202,time_exit,63,1706.51
veto-0.2,2020-06-15,2020-07-17,GRANULES,0.2246,target,24,376.89
veto-0.2,2020-04-20,2020-07-20,ALKEM,-0.065,time_exit,63,-2892.51
veto-0.2,2020-06-29,2020-07-20,DIXON,0.2225,target,15,29699.1
veto-0.2,2020-04-29,2020-07-21,LALPATHLAB,0.2225,target,57,7328.26
veto-0.2,2020-06-26,2020-07-23,APLLTD,0.0411,trailing,19,3586.44
veto-0.2,2020-06-26,2020-07-29,NAVINFLUOR,0.1022,trailing,23,13599.03
veto-0.2,2020-07-15,2020-07-29,ESCORTS,0.0444,trailing,10,4094.82
veto-0.2,2020-05-08,2020-08-06,DEEPAKNTR,0.1539,time_exit,63,82.76
veto-0.2,2020-07-20,2020-08-06,GRANULES,0.2246,target,13,463.58
veto-0.2,2020-06-11,2020-08-10,GMMPFAUDLR,0.2225,target,42,28953.98
veto-0.2,2020-07-15,2020-08-10,IPCALAB,0.2225,target,18,179.35
veto-0.2,2020-06-29,2020-08-11,TORNTPHARM,0.1561,trailing,31,14146.03
veto-0.2,2020-06-11,2020-08-12,AJANTPHARM,0.0797,trailing,44,580.86
veto-0.2,2020-07-21,2020-08-13,ALKYLAMINE,0.2225,target,17,31687.35
veto-0.2,2020-07-30,2020-08-13,NAVINFLUOR,0.1035,trailing,10,14625.63
veto-0.2,2020-07-24,2020-08-14,APLLTD,0.07,trailing,15,6482.08
veto-0.2,2020-06-30,2020-08-19,DRREDDY,0.1284,trailing,36,6584.59
veto-0.2,2020-08-07,2020-08-25,INDIAMART,0.2246,target,12,792.6
veto-0.2,2020-07-21,2020-08-27,DIXON,0.2225,target,27,13140.18
veto-0.2,2020-08-11,2020-08-27,GMMPFAUDLR,0.011,trailing,12,1353.24
veto-0.2,2020-08-13,2020-08-27,DEEPAKNTR,0.2246,target,10,1840.24
veto-0.2,2020-06-25,2020-08-31,MIDHANI,-0.0206,trailing,47,-1337.98
veto-0.2,2020-07-22,2020-08-31,JBCHEPHARM,0.0681,trailing,28,2710.67
veto-0.2,2020-08-14,2020-08-31,ALKYLAMINE,0.0753,trailing,11,11815.09
veto-0.2,2020-08-14,2020-08-31,NAVINFLUOR,-0.016,trailing,11,-3001.8
veto-0.2,2020-08-14,2020-08-31,MUTHOOTFIN,-0.0357,trailing,11,-415.72
veto-0.2,2020-08-20,2020-09-03,BAYERCROP,-0.0037,trailing,10,-365.48
veto-0.2,2020-07-30,2020-09-07,ESCORTS,0.0003,trailing,27,-244.89
veto-0.2,2020-08-26,2020-09-09,INDIAMART,0.2246,target,10,1334.76
veto-0.2,2020-06-18,2020-09-15,DMART,-0.0845,time_exit,63,-4057.82
veto-0.2,2020-09-01,2020-09-15,JBCHEPHARM,0.2225,target,10,27257.58
veto-0.2,2020-09-01,2020-09-16,BSOFT,0.2246,target,11,33.11
veto-0.2,2020-08-11,2020-09-17,LAURUSLABS,0.2246,target,27,99.48
veto-0.2,2020-09-01,2020-09-18,NAVINFLUOR,0.043,trailing,13,6435.45
veto-0.2,2020-08-28,2020-09-21,DEEPAKNTR,0.0614,trailing,16,4419.67
veto-0.2,2020-09-01,2020-09-21,ALKYLAMINE,0.0261,trailing,14,3755.43
veto-0.2,2020-08-28,2020-09-22,GMMPFAUDLR,-0.2115,atr_stop,17,-36548.35
veto-0.2,2020-09-04,2020-09-22,GRANULES,0.1011,trailing,12,5625.46
veto-0.2,2020-09-08,2020-09-22,DIXON,-0.0506,trailing,10,-5628.06
veto-0.2,2020-09-08,2020-09-22,ESCORTS,0.0414,trailing,10,43.2
veto-0.2,2020-08-12,2020-09-23,COROMANDEL,0.0052,trailing,30,274.21
veto-0.2,2020-09-10,2020-09-24,INDIAMART,0.0418,trailing,10,289.84
veto-0.2,2020-09-16,2020-09-30,JBCHEPHARM,0.0919,trailing,10,15988.57
veto-0.2,2020-09-21,2020-10-06,NAVINFLUOR,-0.0082,trailing,10,-1784.74
veto-0.2,2020-09-23,2020-10-08,GRANULES,0.0321,trailing,10,4873.98
veto-0.2,2020-09-23,2020-10-08,DIXON,-0.0303,trailing,10,-171.23
veto-0.2,2020-09-16,2020-10-09,MUTHOOTFIN,0.0056,trailing,16,42.9
veto-0.2,2020-09-24,2020-10-09,ESCORTS,0.0196,trailing,10,1807.75
veto-0.2,2020-09-25,2020-10-12,INDIAMART,0.018,trailing,10,103.77
veto-0.2,2020-09-18,2020-10-15,LAURUSLABS,0.0894,trailing,18,49.18
veto-0.2,2020-10-01,2020-10-23,JBCHEPHARM,0.0095,trailing,15,1171.59
veto-0.2,2020-10-09,2020-10-28,DIXON,0.0727,trailing,13,836.27
veto-0.2,2020-10-16,2020-10-30,LAURUSLABS,0.0034,trailing,10,0.49
veto-0.2,2020-10-09,2020-11-02,GRANULES,-0.0065,trailing,16,-1502.96
veto-0.2,2020-10-07,2020-11-06,NAVINFLUOR,0.2225,target,22,35568.91
veto-0.2,2020-10-01,2020-11-09,IPCALAB,0.0321,trailing,26,728.64
veto-0.2,2020-10-26,2020-11-10,AFFLE,-0.0141,trailing,11,-132.26
veto-0.2,2020-08-17,2020-11-13,APLLTD,-0.0602,time_exit,63,-6435.44
veto-0.2,2020-10-13,2020-11-17,INDIAMART,0.2246,target,25,1524.56
veto-0.2,2020-10-29,2020-11-17,DIXON,0.1155,trailing,13,1422.2
veto-0.2,2020-11-03,2020-11-20,GRANULES,0.0007,trailing,13,-303.63
veto-0.2,2020-11-09,2020-11-25,NAVINFLUOR,0.0176,trailing,12,2597.46
veto-0.2,2020-11-10,2020-11-25,CDSL,-0.0119,trailing,11,-722.58
veto-0.2,2020-11-11,2020-11-25,AFFLE,0.2225,target,10,1634.27
veto-0.2,2020-09-22,2020-11-27,ALKYLAMINE,0.2225,target,47,36856.74
veto-0.2,2020-09-24,2020-12-03,EIDPARRY,0.1497,trailing,48,40.28
veto-0.2,2020-11-23,2020-12-08,GRANULES,0.0275,trailing,10,4090.53
veto-0.2,2020-10-12,2020-12-11,ESCORTS,0.11,trailing,43,13239.44
veto-0.2,2020-11-26,2020-12-11,CDSL,0.0903,trailing,10,4605.78
veto-0.2,2020-11-26,2020-12-16,DIXON,0.2246,target,13,40229.87
veto-0.2,2020-09-17,2020-12-17,BSOFT,0.009,time_exit,63,2.38
veto-0.2,2020-11-18,2020-12-18,INDIAMART,0.2225,target,21,4566.05
veto-0.2,2020-09-22,2020-12-21,DEEPAKNTR,0.0567,trailing,62,4107.86
veto-0.2,2020-11-02,2020-12-21,LAURUSLABS,0.0398,trailing,34,46.55
veto-0.2,2020-09-23,2020-12-23,GMMPFAUDLR,-0.1554,time_exit,63,-20301.03
veto-0.2,2020-11-14,2020-12-23,PERSISTENT,0.2225,target,26,21184.4
veto-0.2,2020-10-26,2020-12-24,JBCHEPHARM,0.0274,trailing,42,4062.93
veto-0.2,2020-11-26,2020-12-28,FSL,0.2225,target,20,29.84
veto-0.2,2020-12-14,2020-12-29,AFFLE,0.0213,trailing,10,69.06
veto-0.2,2020-12-18,2021-01-04,BSOFT,0.2225,target,10,6897.2
veto-0.2,2020-12-01,2021-01-05,ALKYLAMINE,0.2225,target,24,41358.61
veto-0.2,2020-12-21,2021-01-06,INDIAMART,0.2246,target,11,5154.83
veto-0.2,2020-12-14,2021-01-07,APLAPOLLO,0.2225,target,17,80.73
